date,price,ticker
9/16/2020 0:00,76.045,GOOG
9/15/2020 0:00,77.072,GOOG
9/14/2020 0:00,75.964,GOOG
9/11/2020 0:00,76.036,GOOG
9/10/2020 0:00,76.601,GOOG
9/9/2020 0:00,77.848,GOOG
9/8/2020 0:00,76.6195,GOOG
9/4/2020 0:00,79.552,GOOG
9/3/2020 0:00,82.092,GOOG
9/2/2020 0:00,86.414,GOOG
9/1/2020 0:00,83.0355,GOOG
8/31/2020 0:00,81.709,GOOG
8/28/2020 0:00,82.2205,GOOG
8/27/2020 0:00,81.7165,GOOG
8/26/2020 0:00,82.619,GOOG
8/25/2020 0:00,80.411,GOOG
8/24/2020 0:00,79.41,GOOG
8/21/2020 0:00,79.021,GOOG
8/20/2020 0:00,79.0875,GOOG
8/19/2020 0:00,77.3765,GOOG
8/18/2020 0:00,77.93,GOOG
8/17/2020 0:00,75.899,GOOG
8/14/2020 0:00,75.3865,GOOG
8/13/2020 0:00,75.9225,GOOG
8/12/2020 0:00,75.331,GOOG
8/11/2020 0:00,74.016,GOOG
8/10/2020 0:00,74.805,GOOG
8/7/2020 0:00,74.7245,GOOG
8/6/2020 0:00,75.005,GOOG
8/5/2020 0:00,73.6805,GOOG
8/4/2020 0:00,73.2485,GOOG
8/3/2020 0:00,73.7225,GOOG
7/31/2020 0:00,74.148,GOOG
7/30/2020 0:00,76.5725,GOOG
7/29/2020 0:00,76.101,GOOG
7/28/2020 0:00,75.017,GOOG
7/27/2020 0:00,76.51,GOOG
7/24/2020 0:00,75.5935,GOOG
7/23/2020 0:00,75.784,GOOG
7/22/2020 0:00,78.4245,GOOG
7/21/2020 0:00,77.921,GOOG
7/20/2020 0:00,78.286,GOOG
7/17/2020 0:00,75.7775,GOOG
7/16/2020 0:00,75.9,GOOG
7/15/2020 0:00,75.682,GOOG
7/14/2020 0:00,76.029,GOOG
7/13/2020 0:00,75.567,GOOG
7/10/2020 0:00,77.087,GOOG
7/9/2020 0:00,75.5495,GOOG
7/8/2020 0:00,74.8,GOOG
7/7/2020 0:00,74.259,GOOG
7/6/2020 0:00,74.785,GOOG
7/2/2020 0:00,73.235,GOOG
7/1/2020 0:00,71.902,GOOG
6/30/2020 0:00,70.6805,GOOG
6/29/2020 0:00,69.7485,GOOG
6/26/2020 0:00,67.995,GOOG
6/25/2020 0:00,72.0665,GOOG
6/24/2020 0:00,71.5985,GOOG
6/23/2020 0:00,73.2205,GOOG
6/22/2020 0:00,72.593,GOOG
6/19/2020 0:00,71.586,GOOG
6/18/2020 0:00,71.798,GOOG
6/17/2020 0:00,72.556,GOOG
6/16/2020 0:00,72.136,GOOG
6/15/2020 0:00,70.9925,GOOG
6/12/2020 0:00,70.659,GOOG
6/11/2020 0:00,70.192,GOOG
6/10/2020 0:00,73.2925,GOOG
6/9/2020 0:00,72.808,GOOG
6/8/2020 0:00,72.3305,GOOG
6/5/2020 0:00,71.9195,GOOG
6/4/2020 0:00,70.609,GOOG
6/3/2020 0:00,71.819,GOOG
6/2/2020 0:00,71.961,GOOG
6/1/2020 0:00,71.591,GOOG
5/29/2020 0:00,71.446,GOOG
5/28/2020 0:00,70.8365,GOOG
5/27/2020 0:00,70.892,GOOG
5/26/2020 0:00,70.851,GOOG
5/22/2020 0:00,70.521,GOOG
5/21/2020 0:00,70.14,GOOG
5/20/2020 0:00,70.336,GOOG
5/19/2020 0:00,68.6743,GOOG
5/18/2020 0:00,69.197,GOOG
5/15/2020 0:00,68.6595,GOOG
5/14/2020 0:00,67.8065,GOOG
5/13/2020 0:00,67.4665,GOOG
5/12/2020 0:00,68.787,GOOG
5/11/2020 0:00,70.163,GOOG
5/8/2020 0:00,69.4185,GOOG
5/7/2020 0:00,68.628,GOOG
5/6/2020 0:00,67.365,GOOG
5/5/2020 0:00,67.5555,GOOG
5/4/2020 0:00,66.34,GOOG
5/1/2020 0:00,66.0305,GOOG
4/30/2020 0:00,67.433,GOOG
4/29/2020 0:00,67.074,GOOG
4/28/2020 0:00,61.6835,GOOG
4/27/2020 0:00,63.794,GOOG
4/24/2020 0:00,63.9655,GOOG
4/23/2020 0:00,63.8155,GOOG
4/22/2020 0:00,63.1605,GOOG
4/21/2020 0:00,60.817,GOOG
4/20/2020 0:00,63.3305,GOOG
4/17/2020 0:00,64.1625,GOOG
4/16/2020 0:00,63.1735,GOOG
4/15/2020 0:00,63.1235,GOOG
4/14/2020 0:00,63.4615,GOOG
4/13/2020 0:00,60.878,GOOG
4/9/2020 0:00,60.5725,GOOG
4/8/2020 0:00,60.514,GOOG
4/7/2020 0:00,59.3255,GOOG
4/6/2020 0:00,59.346,GOOG
4/3/2020 0:00,54.894,GOOG
4/2/2020 0:00,56.042,GOOG
4/1/2020 0:00,55.281,GOOG
3/31/2020 0:00,58.1405,GOOG
3/30/2020 0:00,57.341,GOOG
3/27/2020 0:00,55.5355,GOOG
3/26/2020 0:00,58.0875,GOOG
3/25/2020 0:00,55.1245,GOOG
3/24/2020 0:00,56.723,GOOG
3/23/2020 0:00,52.831,GOOG
3/20/2020 0:00,53.616,GOOG
3/19/2020 0:00,55.7645,GOOG
3/18/2020 0:00,54.84,GOOG
3/17/2020 0:00,55.99,GOOG
3/16/2020 0:00,54.2165,GOOG
3/13/2020 0:00,60.9865,GOOG
3/12/2020 0:00,55.7455,GOOG
3/11/2020 0:00,60.7705,GOOG
3/10/2020 0:00,64.0195,GOOG
3/9/2020 0:00,60.778,GOOG
3/6/2020 0:00,64.9205,GOOG
3/5/2020 0:00,65.952,GOOG
3/4/2020 0:00,69.326,GOOG
3/3/2020 0:00,67.0695,GOOG
3/2/2020 0:00,69.4555,GOOG
2/28/2020 0:00,66.9665,GOOG
2/27/2020 0:00,65.9045,GOOG
2/26/2020 0:00,69.659,GOOG
2/25/2020 0:00,69.4225,GOOG
2/24/2020 0:00,71.0795,GOOG
2/21/2020 0:00,74.2555,GOOG
2/20/2020 0:00,75.9075,GOOG
2/19/2020 0:00,76.3345,GOOG
2/18/2020 0:00,75.9835,GOOG
2/14/2020 0:00,76.037,GOOG
2/13/2020 0:00,75.733,GOOG
2/12/2020 0:00,75.9135,GOOG
2/11/2020 0:00,75.4395,GOOG
2/10/2020 0:00,75.434,GOOG
2/7/2020 0:00,73.9615,GOOG
2/6/2020 0:00,73.8115,GOOG
2/5/2020 0:00,72.4115,GOOG
2/4/2020 0:00,72.3535,GOOG
2/3/2020 0:00,74.297,GOOG
1/31/2020 0:00,71.7115,GOOG
1/30/2020 0:00,72.792,GOOG
1/29/2020 0:00,72.9315,GOOG
1/28/2020 0:00,72.628,GOOG
1/27/2020 0:00,71.695,GOOG
1/24/2020 0:00,73.3355,GOOG
1/23/2020 0:00,74.3325,GOOG
1/22/2020 0:00,74.2975,GOOG
1/21/2020 0:00,74.22,GOOG
1/17/2020 0:00,74.0195,GOOG
1/16/2020 0:00,72.585,GOOG
1/15/2020 0:00,71.96,GOOG
1/14/2020 0:00,71.544,GOOG
1/13/2020 0:00,71.9615,GOOG
1/10/2020 0:00,71.4865,GOOG
1/9/2020 0:00,70.9915,GOOG
1/8/2020 0:00,70.216,GOOG
1/7/2020 0:00,69.667,GOOG
1/6/2020 0:00,69.7105,GOOG
1/3/2020 0:00,68.033,GOOG
1/2/2020 0:00,68.3685,GOOG
12/31/2019 0:00,66.851,GOOG
12/30/2019 0:00,66.807,GOOG
12/27/2019 0:00,67.5945,GOOG
12/26/2019 0:00,68.02,GOOG
12/24/2019 0:00,67.178,GOOG
12/23/2019 0:00,67.442,GOOG
12/20/2019 0:00,67.4795,GOOG
12/19/2019 0:00,67.802,GOOG
12/18/2019 0:00,67.631,GOOG
12/17/2019 0:00,67.756,GOOG
12/16/2019 0:00,68.0585,GOOG
12/13/2019 0:00,67.3915,GOOG
12/12/2019 0:00,67.5135,GOOG
12/11/2019 0:00,67.251,GOOG
12/10/2019 0:00,67.233,GOOG
12/9/2019 0:00,67.178,GOOG
12/6/2019 0:00,67.031,GOOG
12/5/2019 0:00,66.4065,GOOG
12/4/2019 0:00,66.027,GOOG
12/3/2019 0:00,64.764,GOOG
12/2/2019 0:00,64.496,GOOG
11/29/2019 0:00,65.248,GOOG
11/27/2019 0:00,65.6495,GOOG
11/26/2019 0:00,65.6775,GOOG
11/25/2019 0:00,65.3345,GOOG
11/22/2019 0:00,64.767,GOOG
11/21/2019 0:00,65.0675,GOOG
11/20/2019 0:00,65.1525,GOOG
11/19/2019 0:00,65.773,GOOG
11/18/2019 0:00,66.035,GOOG
11/15/2019 0:00,66.7435,GOOG
11/14/2019 0:00,65.573,GOOG
11/13/2019 0:00,64.9,GOOG
11/12/2019 0:00,64.94,GOOG
11/11/2019 0:00,64.9595,GOOG
11/8/2019 0:00,65.5685,GOOG
11/7/2019 0:00,65.443,GOOG
11/6/2019 0:00,64.59,GOOG
11/5/2019 0:00,64.6015,GOOG
11/4/2019 0:00,64.5685,GOOG
11/1/2019 0:00,63.687,GOOG
10/31/2019 0:00,63.0055,GOOG
10/30/2019 0:00,63.0645,GOOG
10/29/2019 0:00,63.131,GOOG
10/28/2019 0:00,64.5,GOOG
10/25/2019 0:00,63.2565,GOOG
10/24/2019 0:00,63.0495,GOOG
10/23/2019 0:00,62.9565,GOOG
10/22/2019 0:00,62.14,GOOG
10/21/2019 0:00,62.3075,GOOG
10/18/2019 0:00,62.2745,GOOG
10/17/2019 0:00,62.6535,GOOG
10/16/2019 0:00,62.182,GOOG
10/15/2019 0:00,62.1505,GOOG
10/14/2019 0:00,60.857,GOOG
10/11/2019 0:00,60.7725,GOOG
10/10/2019 0:00,60.4335,GOOG
10/9/2019 0:00,60.1155,GOOG
10/8/2019 0:00,59.4565,GOOG
10/7/2019 0:00,60.384,GOOG
10/4/2019 0:00,60.45,GOOG
10/3/2019 0:00,59.3915,GOOG
10/2/2019 0:00,58.8315,GOOG
10/1/2019 0:00,60.255,GOOG
9/30/2019 0:00,60.95,GOOG
9/27/2019 0:00,61.2545,GOOG
9/26/2019 0:00,62.0695,GOOG
9/25/2019 0:00,62.326,GOOG
9/24/2019 0:00,60.938,GOOG
9/23/2019 0:00,61.7015,GOOG
9/20/2019 0:00,61.4965,GOOG
9/19/2019 0:00,61.9355,GOOG
9/18/2019 0:00,61.6205,GOOG
9/17/2019 0:00,61.4575,GOOG
9/16/2019 0:00,61.565,GOOG
9/13/2019 0:00,61.978,GOOG
9/12/2019 0:00,61.7125,GOOG
9/11/2019 0:00,61.0085,GOOG
9/10/2019 0:00,60.3,GOOG
9/9/2019 0:00,60.2205,GOOG
9/6/2019 0:00,60.2465,GOOG
9/5/2019 0:00,60.569,GOOG
9/4/2019 0:00,59.0705,GOOG
9/3/2019 0:00,58.4195,GOOG
8/30/2019 0:00,59.405,GOOG
8/29/2019 0:00,59.6425,GOOG
8/28/2019 0:00,58.551,GOOG
8/27/2019 0:00,58.392,GOOG
8/26/2019 0:00,58.4445,GOOG
8/23/2019 0:00,57.5645,GOOG
8/22/2019 0:00,59.4765,GOOG
8/21/2019 0:00,59.5625,GOOG
8/20/2019 0:00,59.1345,GOOG
8/19/2019 0:00,59.9225,GOOG
8/16/2019 0:00,58.88,GOOG
8/15/2019 0:00,58.363,GOOG
8/14/2019 0:00,58.2145,GOOG
8/13/2019 0:00,59.8635,GOOG
8/12/2019 0:00,58.7355,GOOG
8/9/2019 0:00,59.4005,GOOG
8/8/2019 0:00,60.24,GOOG
8/7/2019 0:00,58.6995,GOOG
8/6/2019 0:00,58.4975,GOOG
8/5/2019 0:00,57.616,GOOG
8/2/2019 0:00,59.6995,GOOG
8/1/2019 0:00,60.4505,GOOG
7/31/2019 0:00,60.834,GOOG
7/30/2019 0:00,61.257,GOOG
7/29/2019 0:00,61.9705,GOOG
7/26/2019 0:00,62.5205,GOOG
7/25/2019 0:00,56.606,GOOG
7/24/2019 0:00,56.8905,GOOG
7/23/2019 0:00,57.3105,GOOG
7/22/2019 0:00,56.9035,GOOG
7/19/2019 0:00,56.505,GOOG
7/18/2019 0:00,57.3165,GOOG
7/17/2019 0:00,57.3175,GOOG
7/16/2019 0:00,57.679,GOOG
7/15/2019 0:00,57.517,GOOG
7/12/2019 0:00,57.245,GOOG
7/11/2019 0:00,57.2105,GOOG
7/10/2019 0:00,57.024,GOOG
7/9/2019 0:00,56.2415,GOOG
7/8/2019 0:00,55.8175,GOOG
7/5/2019 0:00,56.5795,GOOG
7/3/2019 0:00,56.079,GOOG
7/2/2019 0:00,55.5625,GOOG
7/1/2019 0:00,54.8975,GOOG
6/28/2019 0:00,54.0455,GOOG
6/27/2019 0:00,53.8005,GOOG
6/26/2019 0:00,53.99,GOOG
6/25/2019 0:00,54.3175,GOOG
6/24/2019 0:00,55.776,GOOG
6/21/2019 0:00,56.094,GOOG
6/20/2019 0:00,55.571,GOOG
6/19/2019 0:00,55.1165,GOOG
6/18/2019 0:00,55.18,GOOG
6/17/2019 0:00,54.625,GOOG
6/14/2019 0:00,54.2675,GOOG
6/13/2019 0:00,54.4385,GOOG
6/12/2019 0:00,53.8515,GOOG
6/11/2019 0:00,53.936,GOOG
6/10/2019 0:00,54.019,GOOG
6/7/2019 0:00,53.302,GOOG
6/6/2019 0:00,52.217,GOOG
6/5/2019 0:00,52.111,GOOG
6/4/2019 0:00,52.6525,GOOG
6/3/2019 0:00,51.8115,GOOG
5/31/2019 0:00,55.1815,GOOG
5/30/2019 0:00,55.8975,GOOG
5/29/2019 0:00,55.823,GOOG
5/28/2019 0:00,56.7075,GOOG
5/24/2019 0:00,56.6735,GOOG
5/23/2019 0:00,57.0385,GOOG
5/22/2019 0:00,57.571,GOOG
5/21/2019 0:00,57.4815,GOOG
5/20/2019 0:00,56.9425,GOOG
5/17/2019 0:00,58.115,GOOG
5/16/2019 0:00,58.949,GOOG
5/15/2019 0:00,58.2105,GOOG
5/14/2019 0:00,56.022,GOOG
5/13/2019 0:00,56.6015,GOOG
5/10/2019 0:00,58.2135,GOOG
5/9/2019 0:00,58.119,GOOG
5/8/2019 0:00,58.3135,GOOG
5/7/2019 0:00,58.705,GOOG
5/6/2019 0:00,59.4695,GOOG
5/3/2019 0:00,59.27,GOOG
5/2/2019 0:00,58.1305,GOOG
5/1/2019 0:00,58.404,GOOG
4/30/2019 0:00,59.424,GOOG
4/29/2019 0:00,64.379,GOOG
4/26/2019 0:00,63.609,GOOG
4/25/2019 0:00,63.1725,GOOG
4/24/2019 0:00,62.8,GOOG
4/23/2019 0:00,63.2275,GOOG
4/22/2019 0:00,62.442,GOOG
4/18/2019 0:00,61.8185,GOOG
4/17/2019 0:00,61.817,GOOG
4/16/2019 0:00,61.3565,GOOG
4/15/2019 0:00,61.055,GOOG
4/12/2019 0:00,60.8935,GOOG
4/11/2019 0:00,60.231,GOOG
4/10/2019 0:00,60.108,GOOG
4/9/2019 0:00,59.8625,GOOG
4/8/2019 0:00,60.192,GOOG
4/5/2019 0:00,60.3575,GOOG
4/4/2019 0:00,60.75,GOOG
4/3/2019 0:00,60.296,GOOG
4/2/2019 0:00,60.0245,GOOG
4/1/2019 0:00,59.7215,GOOG
3/29/2019 0:00,58.6655,GOOG
3/28/2019 0:00,58.4245,GOOG
3/27/2019 0:00,58.651,GOOG
3/26/2019 0:00,59.231,GOOG
3/25/2019 0:00,59.65,GOOG
3/22/2019 0:00,60.275,GOOG
3/21/2019 0:00,61.577,GOOG
3/20/2019 0:00,61.1985,GOOG
3/19/2019 0:00,59.9425,GOOG
3/18/2019 0:00,59.213,GOOG
3/15/2019 0:00,59.223,GOOG
3/14/2019 0:00,59.2775,GOOG
3/13/2019 0:00,59.666,GOOG
3/12/2019 0:00,59.66,GOOG
3/11/2019 0:00,58.788,GOOG
3/8/2019 0:00,57.116,GOOG
3/7/2019 0:00,57.165,GOOG
3/6/2019 0:00,57.893,GOOG
3/5/2019 0:00,58.1015,GOOG
3/4/2019 0:00,57.39,GOOG
3/1/2019 0:00,57.0495,GOOG
2/28/2019 0:00,55.996,GOOG
2/27/2019 0:00,55.8025,GOOG
2/26/2019 0:00,55.7565,GOOG
2/25/2019 0:00,55.47,GOOG
2/22/2019 0:00,55.5185,GOOG
2/21/2019 0:00,54.8485,GOOG
2/20/2019 0:00,55.69,GOOG
2/19/2019 0:00,55.928,GOOG
2/15/2019 0:00,55.6825,GOOG
2/14/2019 0:00,56.0835,GOOG
2/13/2019 0:00,56.008,GOOG
2/12/2019 0:00,56.0685,GOOG
2/11/2019 0:00,54.7505,GOOG
2/8/2019 0:00,54.753,GOOG
2/7/2019 0:00,54.9355,GOOG
2/6/2019 0:00,55.7615,GOOG
2/5/2019 0:00,57.2995,GOOG
2/4/2019 0:00,56.64,GOOG
2/1/2019 0:00,55.5375,GOOG
1/31/2019 0:00,55.8185,GOOG
